WordIndex,OriginalCode,RollupCode
34249,S82.424J,PheCode:800
34249,S82.424J,PheCode:800.3
34250,S82.145C,PheCode:800
34250,S82.145C,PheCode:800.3
34251,T23.701A,PheCode:1000
34252,S78.119S,PheCode:872
34253,T63.121D,PheCode:913
34254,S56.423D,PheCode:1009
34255,M25.621,PheCode:741
34255,M25.621,PheCode:741.2
34256,S42.476D,PheCode:803
34256,S42.476D,PheCode:803.1
34257,D33.7,PheCode:225
34258,M84.629A,PheCode:743
34258,M84.629A,PheCode:743.2
34259,O43.90,PheCode:655
34260,S20.149D,PheCode:915
34261,S23.429A,PheCode:840
34262,H02.232,PheCode:374
34262,H02.232,PheCode:374.2
34263,S45.001S,PheCode:1007
34264,S83.222D,PheCode:840
34265,S06.817D,PheCode:819
34266,S61.310S,PheCode:871
34266,S61.310S,PheCode:871.2
34267,S72.121D,PheCode:800
34267,S72.121D,PheCode:800.2
34268,T43.223S,PheCode:969
34269,S92.011P,PheCode:733
34269,S92.011P,PheCode:733.8
34269,S92.011P,PheCode:801
34270,P07.31,PheCode:637
34271,S12.291G,PheCode:805
34272,L98.414,PheCode:707
34272,L98.414,PheCode:707.3
34273,T85.830D,PheCode:859
34274,L97.528,PheCode:707
34274,L97.528,PheCode:707.2
34275,L97.925,PheCode:707
34275,L97.925,PheCode:707.2
34280,T52.2X2D,PheCode:297
34280,T52.2X2D,PheCode:297.2
34280,T52.2X2D,PheCode:981
34281,T54.91XA,PheCode:983
34282,S92.016B,PheCode:801
34283,S92.024S,PheCode:801
34284,S93.325D,PheCode:830
34285,S52.035M,PheCode:733
34285,S52.035M,PheCode:733.8
34285,S52.035M,PheCode:803
34285,S52.035M,PheCode:803.2
34286,C84.40,PheCode:202
34286,C84.40,PheCode:202.2
34287,S90.111D,PheCode:916
34288,S26.10XA,PheCode:1008
34289,S60.462S,PheCode:912
34290,S83.282S,PheCode:840
34291,M86.251,PheCode:710
34291,M86.251,PheCode:710.1
34291,M86.251,PheCode:710.11
34292,R87.3,PheCode:1010
34293,M66.159,PheCode:727
34293,M66.159,PheCode:727.5
34294,S63.285S,PheCode:830
34295,O36.20X9,PheCode:655
34296,S72.134D,PheCode:800
34296,S72.134D,PheCode:800.2
34297,S52.542S,PheCode:803
34297,S52.542S,PheCode:803.2
34298,M76.41,PheCode:726
34298,M76.41,PheCode:726.3
34299,S12.041S,PheCode:805
34300,S61.212S,PheCode:871
34300,S61.212S,PheCode:871.2
34301,S72.432J,PheCode:800
34301,S72.432J,PheCode:800.2
34302,T40.7X5S,PheCode:965
34302,T40.7X5S,PheCode:965.1
34304,S52.246N,PheCode:733
34304,S52.246N,PheCode:733.8
34304,S52.246N,PheCode:803
34304,S52.246N,PheCode:803.2
34305,S52.261B,PheCode:803
34305,S52.261B,PheCode:803.2
34306,S66.518D,PheCode:840
34307,G21.19,PheCode:349
34308,O60.12X4,PheCode:636
34308,O60.12X4,PheCode:636.2
34309,T41.292D,PheCode:297
34309,T41.292D,PheCode:297.2
34309,T41.292D,PheCode:967
34310,S72.411P,PheCode:733
34310,S72.411P,PheCode:733.8
34310,S72.411P,PheCode:800
34310,S72.411P,PheCode:800.2
34311,H26.039,PheCode:366
34311,H26.039,PheCode:366.1
34312,L12.8,PheCode:695
34312,L12.8,PheCode:695.2
34312,L12.8,PheCode:695.22
34313,S86.929D,PheCode:1009
34314,H26.499,PheCode:366
34315,R22.1,PheCode:293
34315,R22.1,PheCode:293.1
34316,F31.73,PheCode:296
34316,F31.73,PheCode:296.1
34317,M00.151,PheCode:041
34317,M00.151,PheCode:711
34317,M00.151,PheCode:711.1
34318,S72.035Q,PheCode:733
34318,S72.035Q,PheCode:733.8
34318,S72.035Q,PheCode:800
34318,S72.035Q,PheCode:800.1
34319,S52.222M,PheCode:733
34319,S52.222M,PheCode:733.8
34319,S52.222M,PheCode:803
34319,S52.222M,PheCode:803.2
34320,S72.042E,PheCode:800
34320,S72.042E,PheCode:800.1
34321,J01.81,PheCode:464
34322,M61.58,PheCode:728
34322,M61.58,PheCode:728.1
34323,C91.31,PheCode:204
34323,C91.31,PheCode:204.1
34324,S22.088A,PheCode:805
34325,S72.341Q,PheCode:733
34325,S72.341Q,PheCode:733.8
34325,S72.341Q,PheCode:800
34325,S72.341Q,PheCode:800.2
34326,S36.030S,PheCode:1008
34327,S52.002E,PheCode:803
34327,S52.002E,PheCode:803.2
34328,S63.411S,PheCode:840
34328,S63.411S,PheCode:840.3
34329,S72.399D,PheCode:800
34329,S72.399D,PheCode:800.2
34330,I82.523,PheCode:452
34330,I82.523,PheCode:452.2
34331,L72.2,PheCode:706
34331,L72.2,PheCode:706.2
34332,L08.9,PheCode:686
34333,S62.111A,PheCode:804
34334,S72.126C,PheCode:800
34334,S72.126C,PheCode:800.2
34335,O36.22X5,PheCode:655
34336,H40.40X2,PheCode:365
34337,S85.091S,PheCode:1007
34338,S72.045Q,PheCode:733
34338,S72.045Q,PheCode:733.8
34338,S72.045Q,PheCode:800
34338,S72.045Q,PheCode:800.1
34339,S72.302H,PheCode:800
34339,S72.302H,PheCode:800.2
34340,S89.009P,PheCode:733
34340,S89.009P,PheCode:733.8
34340,S89.009P,PheCode:800
34340,S89.009P,PheCode:800.3
34341,T42.6X3A,PheCode:966
34342,S42.481P,PheCode:733
34342,S42.481P,PheCode:733.8
34342,S42.481P,PheCode:803
34342,S42.481P,PheCode:803.1
34343,K94.22,PheCode:080
34344,S45.009S,PheCode:1007
34345,I66.29,PheCode:433
34345,I66.29,PheCode:433.2
34346,J47.9,PheCode:496
34346,J47.9,PheCode:496.3
34347,S52.542M,PheCode:733
34347,S52.542M,PheCode:733.8
34347,S52.542M,PheCode:803
34347,S52.542M,PheCode:803.2
34348,M11.839,PheCode:274
34348,M11.839,PheCode:274.2
34349,S52.91XQ,PheCode:733
34349,S52.91XQ,PheCode:733.8
34349,S52.91XQ,PheCode:803
34350,H04.111,PheCode:375
34351,B73.01,PheCode:134
34352,S49.91XA,PheCode:1009
34353,S32.471A,PheCode:802
34354,S06.319S,PheCode:816
34355,L97.113,PheCode:707
34355,L97.113,PheCode:707.2
34356,S63.015D,PheCode:830
34357,S62.362D,PheCode:804
34358,S59.139P,PheCode:733
34358,S59.139P,PheCode:733.8
34358,S59.139P,PheCode:803
34358,S59.139P,PheCode:803.2
34359,S62.611A,PheCode:804
34360,S42.442S,PheCode:803
34360,S42.442S,PheCode:803.1
34361,S62.638K,PheCode:733
34361,S62.638K,PheCode:733.8
34361,S62.638K,PheCode:804
34362,S63.096D,PheCode:830
34363,M88.879,PheCode:731
34363,M88.879,PheCode:731.1
34364,S52.309D,PheCode:803
34364,S52.309D,PheCode:803.2
34365,S06.810A,PheCode:819
34366,G97.52,PheCode:850
34367,M00.062,PheCode:711
34367,M00.062,PheCode:711.1
34368,S82.114K,PheCode:733
34368,S82.114K,PheCode:733.8
34368,S82.114K,PheCode:800
34368,S82.114K,PheCode:800.3
34369,S49.90XD,PheCode:1009
34370,S70.929S,PheCode:915
34371,B96.82,PheCode:041
34372,S62.301P,PheCode:733
34372,S62.301P,PheCode:733.8
34372,S62.301P,PheCode:804
34373,S91.203S,PheCode:871
34373,S91.203S,PheCode:871.4
34374,B83.2,PheCode:134
34375,O26.02,PheCode:646
34376,R40.2350,PheCode:348
34376,R40.2350,PheCode:348.7
34377,M84.329D,PheCode:743
34377,M84.329D,PheCode:743.4
34378,P76.1,PheCode:656
34378,P76.1,PheCode:656.6
34379,S69.80XA,PheCode:1009
34380,S65.505S,PheCode:1007
34381,S53.126S,PheCode:830
34382,S72.451H,PheCode:800
34382,S72.451H,PheCode:800.2
34383,S79.092P,PheCode:733
34383,S79.092P,PheCode:733.8
34383,S79.092P,PheCode:800
34383,S79.092P,PheCode:800.1
34384,R94.09,PheCode:346
34384,R94.09,PheCode:346.2
34385,S62.126D,PheCode:804
34386,C25.8,PheCode:157
34387,K90.81,PheCode:041
34388,S71.102A,PheCode:871
34389,S82.839B,PheCode:800
34390,S72.144B,PheCode:800
34390,S72.144B,PheCode:800.2
34391,T63.091A,PheCode:913
34392,F13.281,PheCode:316
34393,S14.155A,PheCode:952
34394,S42.481K,PheCode:733
34394,S42.481K,PheCode:733.8
34394,S42.481K,PheCode:803
34394,S42.481K,PheCode:803.1
34395,S49.141P,PheCode:733
34395,S49.141P,PheCode:733.8
34395,S49.141P,PheCode:803
34395,S49.141P,PheCode:803.1
34396,D74.8,PheCode:289
34396,D74.8,PheCode:289.9
34397,N44.03,PheCode:603
34398,S72.065R,PheCode:733
34398,S72.065R,PheCode:733.8
34398,S72.065R,PheCode:800
34398,S72.065R,PheCode:800.1
34399,D17.30,PheCode:214
34399,D17.30,PheCode:214.1
34400,S72.402A,PheCode:800
34400,S72.402A,PheCode:800.2
34401,H02.439,PheCode:374
34401,H02.439,PheCode:374.3
34402,S62.627D,PheCode:804
34403,H35.722,PheCode:362
34403,H35.722,PheCode:362.3
34403,H35.722,PheCode:362.31
34404,S82.143P,PheCode:733
34404,S82.143P,PheCode:733.8
34404,S82.143P,PheCode:800
34404,S82.143P,PheCode:800.3
34405,N28.86,PheCode:590
34406,M10.349,PheCode:274
34406,M10.349,PheCode:274.1
34406,M10.349,PheCode:274.11
34407,M10.221,PheCode:274
34407,M10.221,PheCode:274.1
34407,M10.221,PheCode:274.11
34408,N60.19,PheCode:610
34408,N60.19,PheCode:610.1
34409,S59.902D,PheCode:1009
34410,S37.12XA,PheCode:1008
34411,S83.201S,PheCode:840
34412,N48.30,PheCode:604
34413,S62.291K,PheCode:733
34413,S62.291K,PheCode:733.8
34413,S62.291K,PheCode:804
34414,S49.81XD,PheCode:1009
34415,S60.159A,PheCode:916
34416,M63.849,PheCode:772
34417,S82.432B,PheCode:800
34417,S82.432B,PheCode:800.3
34418,E00.2,PheCode:244
34418,E00.2,PheCode:244.5
34420,M62.031,PheCode:728
34421,S52.244G,PheCode:803
34421,S52.244G,PheCode:803.2
34422,M84.542D,PheCode:743
34422,M84.542D,PheCode:743.2
34423,F11.951,PheCode:316
34424,M20.32,PheCode:735
34424,M20.32,PheCode:735.2
34425,M05.70,PheCode:714
34425,M05.70,PheCode:714.1
34426,H72.2X3,PheCode:384
34426,H72.2X3,PheCode:384.4
34427,S83.135A,PheCode:830
34428,S82.226J,PheCode:800
34428,S82.226J,PheCode:800.3
34429,S70.222A,PheCode:911
34430,K27.5,PheCode:531
34430,K27.5,PheCode:531.4
34431,H49.10,PheCode:378
34431,H49.10,PheCode:378.5
34432,S20.461D,PheCode:912
34433,S62.645A,PheCode:804
34434,S82.242K,PheCode:733
34434,S82.242K,PheCode:733.8
34434,S82.242K,PheCode:800
34434,S82.242K,PheCode:800.3
34435,S61.402S,PheCode:871
34435,S61.402S,PheCode:871.1
34436,J35.1,PheCode:474
34436,J35.1,PheCode:474.2
34437,S63.261A,PheCode:830
34438,S59.292P,PheCode:733
34438,S59.292P,PheCode:733.8
34438,S59.292P,PheCode:803
34438,S59.292P,PheCode:803.2
34439,S65.311A,PheCode:1007
34440,S52.322G,PheCode:803
34440,S52.322G,PheCode:803.2
34441,S52.614Q,PheCode:733
34441,S52.614Q,PheCode:733.8
34441,S52.614Q,PheCode:803
34441,S52.614Q,PheCode:803.2
34442,S72.101N,PheCode:733
34442,S72.101N,PheCode:733.8
34442,S72.101N,PheCode:800
34442,S72.101N,PheCode:800.2
34443,H11.051,PheCode:372
34444,S82.846H,PheCode:800
34445,S70.921A,PheCode:915
34446,Q01.9,PheCode:752
34446,Q01.9,PheCode:752.1
34447,S63.016S,PheCode:830
34448,I51.81,PheCode:425
34448,I51.81,PheCode:425.8
34449,L02.234,PheCode:686
34449,L02.234,PheCode:686.1
34450,M41.54,PheCode:737
34450,M41.54,PheCode:737.3
34451,S86.219S,PheCode:840
34452,S06.367A,PheCode:818
34453,S42.92XS,PheCode:803
34453,S42.92XS,PheCode:803.1
34454,S72.454J,PheCode:800
34454,S72.454J,PheCode:800.2
34455,S85.119A,PheCode:1007
34456,S62.347K,PheCode:733
34456,S62.347K,PheCode:733.8
34456,S62.347K,PheCode:804
34457,S44.51XD,PheCode:907
34458,S43.206S,PheCode:830
34459,M85.831,PheCode:733
34460,S82.456S,PheCode:800
34460,S82.456S,PheCode:800.3
34461,S68.113D,PheCode:872
34462,N01.8,PheCode:580
34462,N01.8,PheCode:580.1
34462,N01.8,PheCode:580.11
34463,O41.1094,PheCode:653
34464,R10.823,PheCode:785
34465,S62.303P,PheCode:733
34465,S62.303P,PheCode:733.8
34465,S62.303P,PheCode:804
34466,S04.70XD,PheCode:907
34467,S32.130D,PheCode:805
34468,S32.14XG,PheCode:805
34469,S66.513D,PheCode:840
34470,M54.03,PheCode:724
34470,M54.03,PheCode:724.8
34471,S32.409A,PheCode:802
34472,S82.853C,PheCode:800
34473,C83.02,PheCode:202
34473,C83.02,PheCode:202.2
34474,M84.477P,PheCode:733
34474,M84.477P,PheCode:733.8
34474,M84.477P,PheCode:743
34474,M84.477P,PheCode:743.2
34475,S62.141B,PheCode:804
34476,S82.292A,PheCode:800
34476,S82.292A,PheCode:800.3
34477,L97.812,PheCode:707
34477,L97.812,PheCode:707.2
34478,S34.21XD,PheCode:952
34479,M89.29,PheCode:733
34480,M71.849,PheCode:727
34481,S91.042A,PheCode:871
34482,I77.73,PheCode:442
34482,I77.73,PheCode:442.4
34483,S41.122D,PheCode:871
34484,S46.311A,PheCode:840
34485,T39.95XA,PheCode:979
34486,S21.159S,PheCode:870
34487,S52.325R,PheCode:733
34487,S52.325R,PheCode:733.8
34487,S52.325R,PheCode:803
34487,S52.325R,PheCode:803.2
34488,S90.446A,PheCode:915
34489,J10.82,PheCode:481
34490,M84.463K,PheCode:733
34490,M84.463K,PheCode:733.8
34490,M84.463K,PheCode:743
34490,M84.463K,PheCode:743.2
34491,S63.629A,PheCode:840
34491,S63.629A,PheCode:840.3
34492,T41.203D,PheCode:967
34493,S82.841M,PheCode:733
34493,S82.841M,PheCode:733.8
34493,S82.841M,PheCode:800
34494,B37.84,PheCode:112
34495,O03.87,PheCode:634
34496,M05.80,PheCode:714
34496,M05.80,PheCode:714.1
34497,M24.672,PheCode:741
34497,M24.672,PheCode:741.1
34498,S63.207D,PheCode:830
34499,A42.9,PheCode:041
34500,S63.492D,PheCode:840
34500,S63.492D,PheCode:840.3
34501,D49.81,PheCode:199
34502,T62.91XS,PheCode:988
34503,O11.9,PheCode:642
34503,O11.9,PheCode:642.1
34504,S11.011A,PheCode:870
34504,S11.011A,PheCode:870.6
34505,S52.133S,PheCode:803
34505,S52.133S,PheCode:803.2
34506,S82.392R,PheCode:733
34506,S82.392R,PheCode:733.8
34506,S82.392R,PheCode:800
34506,S82.392R,PheCode:800.3
34507,H04.121,PheCode:375
34507,H04.121,PheCode:375.1
34508,S88.929A,PheCode:872
34509,S42.413D,PheCode:803
34509,S42.413D,PheCode:803.1
34510,S82.233D,PheCode:800
34510,S82.233D,PheCode:800.3
34511,T23.791S,PheCode:1000
34513,C93.10,PheCode:204
34513,C93.10,PheCode:204.3
34514,H91.03,PheCode:389
34515,O35.0XX9,PheCode:655
34517,S62.023P,PheCode:733
34517,S62.023P,PheCode:733.8
34517,S62.023P,PheCode:804
34518,I82.A11,PheCode:452
34518,I82.A11,PheCode:452.2
34519,M87.046,PheCode:733
34519,M87.046,PheCode:733.4
34520,S12.34XS,PheCode:805
34521,S52.569G,PheCode:803
34521,S52.569G,PheCode:803.2
34522,S60.460D,PheCode:912
34523,S62.321K,PheCode:733
34523,S62.321K,PheCode:733.8
34523,S62.321K,PheCode:804
34524,A50.1,PheCode:090
34525,S62.643K,PheCode:733
34525,S62.643K,PheCode:733.8
34525,S62.643K,PheCode:804
34526,S61.022A,PheCode:871
34526,S61.022A,PheCode:871.2
34527,S30.840D,PheCode:915
34528,M00.069,PheCode:711
34528,M00.069,PheCode:711.1
34529,S15.202A,PheCode:1007
34530,Q70.9,PheCode:755
34530,Q70.9,PheCode:755.3
34531,S42.146S,PheCode:803
34531,S42.146S,PheCode:803.3
34532,S60.151D,PheCode:916
34533,S63.91XA,PheCode:840
34534,S59.811S,PheCode:1009
34535,S83.124D,PheCode:830
34536,S82.402D,PheCode:800
34536,S82.402D,PheCode:800.3
34537,G83.22,PheCode:344
34538,O24.811,PheCode:649
34538,O24.811,PheCode:649.1
34539,S52.255K,PheCode:733
34539,S52.255K,PheCode:733.8
34539,S52.255K,PheCode:803
34539,S52.255K,PheCode:803.2
34540,C18.8,PheCode:153
34540,C18.8,PheCode:153.2
34541,R84.5,PheCode:1010
34542,S55.901D,PheCode:1007
34543,S61.442D,PheCode:871
34543,S61.442D,PheCode:871.1
34544,S85.131D,PheCode:1007
34545,M11.151,PheCode:274
34545,M11.151,PheCode:274.2
34545,M11.151,PheCode:274.21
34546,S62.131D,PheCode:804
34548,T63.032S,PheCode:297
34548,T63.032S,PheCode:297.2
34548,T63.032S,PheCode:913
34549,R25.8,PheCode:350
34549,R25.8,PheCode:350.1
34550,S61.109A,PheCode:871
34550,S61.109A,PheCode:871.2
34551,S82.013Q,PheCode:733
34551,S82.013Q,PheCode:733.8
34551,S82.013Q,PheCode:800
34551,S82.013Q,PheCode:800.4
34552,S32.473B,PheCode:802
34553,S52.262K,PheCode:733
34553,S52.262K,PheCode:733.8
34553,S52.262K,PheCode:803
34553,S52.262K,PheCode:803.2
34554,S59.099P,PheCode:733
34554,S59.099P,PheCode:733.8
34554,S59.099P,PheCode:803
34554,S59.099P,PheCode:803.2
34555,E20.8,PheCode:252
34555,E20.8,PheCode:252.2
34556,S42.226K,PheCode:733
34556,S42.226K,PheCode:733.8
34556,S42.226K,PheCode:803
34556,S42.226K,PheCode:803.1
34557,S52.363S,PheCode:803
34557,S52.363S,PheCode:803.2
34558,T40.905D,PheCode:965
34558,T40.905D,PheCode:965.1
34559,K66.1,PheCode:568
34560,R93.3,PheCode:564
34560,R93.3,PheCode:564.8
34561,A52.9,PheCode:090
34562,S15.301A,PheCode:1007
34563,S72.462M,PheCode:733
34563,S72.462M,PheCode:733.8
34563,S72.462M,PheCode:800
34563,S72.462M,PheCode:800.2
34564,H04.511,PheCode:375
34565,H83.93,PheCode:386
34566,Q16.3,PheCode:749
34567,S62.338D,PheCode:804
34568,S72.046R,PheCode:733
34568,S72.046R,PheCode:733.8
34568,S72.046R,PheCode:800
34568,S72.046R,PheCode:800.1
34569,C00.9,PheCode:145
34569,C00.9,PheCode:145.1
34570,R10.31,PheCode:785
34571,S12.650A,PheCode:805
34572,S33.8XXD,PheCode:840
34573,H05.119,PheCode:371
34573,H05.119,PheCode:371.9
34574,S63.206S,PheCode:830
34575,S90.852A,PheCode:915
34576,H72.812,PheCode:384
34576,H72.812,PheCode:384.4
34577,M88.872,PheCode:731
34577,M88.872,PheCode:731.1
34578,K61.2,PheCode:565
34579,S04.41XD,PheCode:907
34580,G54.0,PheCode:353
34580,G54.0,PheCode:353.1
34581,S62.669G,PheCode:804
34582,S52.513F,PheCode:803
34582,S52.513F,PheCode:803.2
34583,S82.55XE,PheCode:801
34584,S06.2X5D,PheCode:819
34585,H11.039,PheCode:372
34586,M86.651,PheCode:710
34586,M86.651,PheCode:710.1
34586,M86.651,PheCode:710.12
34587,S14.2XXA,PheCode:952
34588,I97.618,PheCode:850
34589,O36.80X3,PheCode:655
34590,S72.132D,PheCode:800
34590,S72.132D,PheCode:800.2
34591,S72.354B,PheCode:800
34591,S72.354B,PheCode:800.2
34592,H02.813,PheCode:1001
34593,A42.2,PheCode:041
34594,S92.063B,PheCode:801
34595,S92.115K,PheCode:733
34595,S92.115K,PheCode:733.8
34595,S92.115K,PheCode:801
34596,S94.12XD,PheCode:907
34597,S92.209K,PheCode:733
34597,S92.209K,PheCode:733.8
34597,S92.209K,PheCode:801
34598,S96.229A,PheCode:1009
34599,S92.236B,PheCode:801
34600,T34.70XS,PheCode:1014
34601,T36.5X1A,PheCode:960
34602,T45.521S,PheCode:964
34603,T38.7X5S,PheCode:962
34603,T38.7X5S,PheCode:962.3
34604,T38.995A,PheCode:962
34605,T24.719D,PheCode:1000
34606,T25.432S,PheCode:1000
34608,Z12.2,PheCode:1010
34608,Z12.2,PheCode:216
34608,Z12.2,PheCode:216.1
34610,T21.13XD,PheCode:1000
34612,T81.538A,PheCode:1011
34613,T49.1X5D,PheCode:979
34615,T63.514D,PheCode:913
34619,T71.153A,PheCode:1013
34620,T46.7X5D,PheCode:979
34622,T79.4XXD,PheCode:958
34623,T87.32,PheCode:874
34624,T48.5X5D,PheCode:979
34625,T63.592A,PheCode:297
34625,T63.592A,PheCode:297.2
34625,T63.592A,PheCode:913
34626,T84.123S,PheCode:858
34630,T48.4X1D,PheCode:975
34634,T84.59XD,PheCode:858
34636,T19.9XXS,PheCode:1001
34637,T82.223D,PheCode:854
34639,T33.512A,PheCode:1014
34643,T64.83XA,PheCode:989
34644,T74.21XS,PheCode:1015
34646,S93.142S,PheCode:830
34648,T82.199S,PheCode:854
34650,T28.2XXD,PheCode:1000
34652,T87.0X2,PheCode:851
34653,T17.818A,PheCode:1001
34657,T20.34XA,PheCode:1000
34658,Z91.013,PheCode:930
34659,M84.751K,PheCode:733
34659,M84.751K,PheCode:733.8
34659,M84.751K,PheCode:743
34659,M84.751K,PheCode:743.2
34660,S02.611B,PheCode:819
34661,S99.001G,PheCode:801
34661,S99.001G,PheCode:801.1
34662,S99.222G,PheCode:801
34662,S99.222G,PheCode:801.1
34663,T85.828A,PheCode:859
34664,L97.928,PheCode:707
34664,L97.928,PheCode:707.2
34669,T53.1X4S,PheCode:987
34670,T53.3X1D,PheCode:981
34671,T56.0X2S,PheCode:297
34671,T56.0X2S,PheCode:297.2
34671,T56.0X2S,PheCode:984
34672,T56.7X3D,PheCode:985
34673,S92.051B,PheCode:801
34674,O32.8XX0,PheCode:652
34675,S52.382M,PheCode:733
34675,S52.382M,PheCode:733.8
34675,S52.382M,PheCode:803
34675,S52.382M,PheCode:803.2
34676,S62.313A,PheCode:804
34677,I69.993,PheCode:433
34677,I69.993,PheCode:433.8
34678,S52.352K,PheCode:733
34678,S52.352K,PheCode:733.8
34678,S52.352K,PheCode:803
34678,S52.352K,PheCode:803.2
34679,S32.486D,PheCode:802
34680,H02.419,PheCode:374
34680,H02.419,PheCode:374.3
34681,S52.009G,PheCode:803
34681,S52.009G,PheCode:803.2
34682,S65.001A,PheCode:1007
34683,S75.112D,PheCode:1007
34684,T43.222S,PheCode:297
34684,T43.222S,PheCode:297.2
34684,T43.222S,PheCode:969
34685,O26.891,PheCode:646
34686,S83.112D,PheCode:830
34687,S11.80XD,PheCode:870
34687,S11.80XD,PheCode:870.6
34688,F48.2,PheCode:291
34688,F48.2,PheCode:291.4
34689,N04.4,PheCode:580
34689,N04.4,PheCode:580.1
34689,N04.4,PheCode:580.11
34690,H70.092,PheCode:381
34690,H70.092,PheCode:381.3
34691,S11.25XA,PheCode:870
34691,S11.25XA,PheCode:870.6
34692,S71.039S,PheCode:871
34693,E08.22,PheCode:249
34694,M02.19,PheCode:711
34695,T63.194A,PheCode:913
34696,E64.1,PheCode:261
34696,E64.1,PheCode:261.1
34697,S53.143A,PheCode:830
34698,S59.211A,PheCode:803
34698,S59.211A,PheCode:803.2
34699,Q72.51,PheCode:755
34699,Q72.51,PheCode:755.6
34700,D25.9,PheCode:218
34700,D25.9,PheCode:218.1
34701,H02.731,PheCode:360
34702,S86.229A,PheCode:1009
34703,S85.151S,PheCode:1007
34704,S72.434J,PheCode:800
34704,S72.434J,PheCode:800.2
34705,S52.026F,PheCode:803
34705,S52.026F,PheCode:803.2
34706,L89.40,PheCode:707
34706,L89.40,PheCode:707.1
34707,M01.X79,PheCode:711
34708,H01.121,PheCode:695
34708,H01.121,PheCode:695.4
34709,A30.9,PheCode:031
34709,A30.9,PheCode:031.1
34710,D22.20,PheCode:216
34711,S22.081S,PheCode:805
34712,S52.531Q,PheCode:733
34712,S52.531Q,PheCode:733.8
34712,S52.531Q,PheCode:803
34712,S52.531Q,PheCode:803.2
34713,S79.019S,PheCode:800
34713,S79.019S,PheCode:800.1
34714,T60.2X4D,PheCode:989
34715,G54.4,PheCode:353
34715,G54.4,PheCode:353.2
34716,S37.532S,PheCode:1008
34717,T62.1X2S,PheCode:297
34717,T62.1X2S,PheCode:297.2
34717,T62.1X2S,PheCode:988
34718,M80.011A,PheCode:743
34718,M80.011A,PheCode:743.2
34719,Q97.2,PheCode:758
34719,Q97.2,PheCode:758.1
34720,S52.559C,PheCode:803
34720,S52.559C,PheCode:803.2
34721,S20.159D,PheCode:915
34722,S63.102A,PheCode:830
34723,S62.134P,PheCode:733
34723,S62.134P,PheCode:733.8
34723,S62.134P,PheCode:804
34724,F15.120,PheCode:316
34725,S92.113A,PheCode:801
34726,S96.809D,PheCode:1009
34727,S92.233A,PheCode:801
34728,S98.142D,PheCode:872
34729,T44.1X1D,PheCode:971
34730,T44.4X2S,PheCode:297
34730,T44.4X2S,PheCode:297.2
34730,T44.4X2S,PheCode:971
34731,T37.2X1A,PheCode:961
34732,T37.5X2A,PheCode:297
34732,T37.5X2A,PheCode:297.2
34732,T37.5X2A,PheCode:961
34733,T37.5X2D,PheCode:297
34733,T37.5X2D,PheCode:297.2
34733,T37.5X2D,PheCode:961
34734,T45.7X5D,PheCode:979
34735,T24.791S,PheCode:1000
34736,T17.308S,PheCode:1001
34739,T20.04XD,PheCode:1000
34740,T16.2XXA,PheCode:1001
34741,T48.995A,PheCode:979
34743,T33.1XXD,PheCode:1014
34744,S92.523A,PheCode:801
34746,T63.892S,PheCode:297
34746,T63.892S,PheCode:297.2
34746,T63.892S,PheCode:913
34747,T20.35XD,PheCode:1000
34754,T80.0XXD,PheCode:1011
34755,T82.42XD,PheCode:854
34759,X73.8XXA,PheCode:297
34759,X73.8XXA,PheCode:297.2
34767,T31.42,PheCode:1000
34768,T84.619D,PheCode:858
34771,T33.60XS,PheCode:1014
34772,Z98.85,PheCode:539
34773,W55.01XS,PheCode:915
34774,V49.9XXD,PheCode:1011
34776,T82.339A,PheCode:854
34777,T65.0X1D,PheCode:989
34779,S92.523P,PheCode:733
34779,S92.523P,PheCode:733.8
34779,S92.523P,PheCode:801
34781,T83.83XD,PheCode:857
34782,T83.121D,PheCode:857
34786,K05.313,PheCode:523
34786,K05.313,PheCode:523.3
34786,K05.313,PheCode:523.32
34787,S02.82XK,PheCode:733
34787,S02.82XK,PheCode:733.8
34787,S02.82XK,PheCode:819
34788,S99.101G,PheCode:801
34788,S99.101G,PheCode:801.1
34789,S99.129B,PheCode:801
34789,S99.129B,PheCode:801.1
34790,S99.149B,PheCode:801
34790,S99.149B,PheCode:801.1
34791,S99.211A,PheCode:801
34791,S99.211A,PheCode:801.1
34795,T51.2X3S,PheCode:981
34796,S93.323S,PheCode:830
34797,S93.491S,PheCode:840
34797,S93.491S,PheCode:840.3
34798,S60.562D,PheCode:912
34799,S82.866Q,PheCode:733
34799,S82.866Q,PheCode:733.8
34799,S82.866Q,PheCode:800
34800,M65.9,PheCode:727
34800,M65.9,PheCode:727.1
34801,S56.592S,PheCode:1009
34802,Q71.32,PheCode:755
34802,Q71.32,PheCode:755.4
34803,J35.8,PheCode:474
34803,J35.8,PheCode:474.2
34804,S52.501Q,PheCode:733
34804,S52.501Q,PheCode:733.8
34804,S52.501Q,PheCode:803
34804,S52.501Q,PheCode:803.2
34805,S43.50XD,PheCode:840
34805,S43.50XD,PheCode:840.3
34806,T22.619S,PheCode:1000
34807,S42.132B,PheCode:803
34807,S42.132B,PheCode:803.3
34809,C81.35,PheCode:201
34810,S62.172P,PheCode:733
34810,S62.172P,PheCode:733.8
34810,S62.172P,PheCode:804
34811,H40.231,PheCode:365
34811,H40.231,PheCode:365.2
34812,S72.336S,PheCode:800
